,Fact ID
2329,e4bc-1333-59ab-707a
2330,18c4-e5f9-2e96-516d
2331,5d3f-973a-b9e6-a13f
2332,842e-1407-d27c-3e94
2333,ecca-9a1d-3074-cd00
2334,4c40-fb3b-92a4-0c8d
2335,a183-80da-46fa-bfa6
2336,e1cc-1d09-9103-7301
2337,0079-9b02-51a6-b9f2
2338,24b3-b5a1-ba81-3488
2339,e288-5cf7-f60d-4e8d
2340,4159-4c81-0f08-e0d7
2341,7e81-184a-3132-e57b
2342,346e-7cc2-f910-5df4
2343,38b2-29c9-81cd-f86a
2344,0e2f-97e3-fb4f-3886
2345,6884-ef70-63e5-81fa
2346,2fee-d74c-f33e-6a98
2347,dda3-c20d-4cc2-2323
2348,40ba-dc8a-ed49-44d6
2349,de2e-ed32-b721-3787
2350,f9e1-ca2c-699a-ab24
2351,928d-a3e5-933a-978b
2352,d446-ee74-8b90-0757
2353,6d74-209a-d964-4666
2354,0a7a-e005-a69f-d3e8
2355,569d-9ee4-d775-7874
2356,f685-05f4-46b2-1a83
2357,b62f-8dfd-e486-3a96
2358,9580-9f11-5f23-3df4
2359,ce2e-f178-dc1d-ad3c
2360,af9a-c935-366d-7d50
2361,c1b8-6b6a-cfa4-5354
2362,7a68-d438-ce92-5fb1
2363,5c76-a005-e9c2-354a
2364,a341-f03e-05a7-a158
2365,b24f-9ed8-9950-8c23
2366,75e2-b653-053f-5e09
2367,d4e2-9dc8-72be-627f
2368,02bd-4712-66b2-5c24
2369,242f-83db-8289-87e9
2370,baa9-9ba4-d21a-6e99
2371,61e6-58a6-0d23-51c3
2372,4e11-ed6b-eba8-a1e4
2373,9be9-a346-c5bb-8681
2374,f155-8605-3db8-2634
2375,ebd5-35a8-c591-ca03
2376,700b-a6df-26e1-165b
2377,6a16-9fca-b59e-5353
2378,74e5-2cb4-0250-7901
2379,26fe-ab70-b4a4-fe79
2380,b69b-8370-5427-d472
2381,7599-58ef-3f3c-3428
2382,b47d-ee7e-9ebb-f9db
2383,566f-8e4a-7d9c-2034
2384,b2a4-7842-5cbe-d717
2385,20bd-0367-a504-562b
2386,0cb5-7f02-de35-7c66
2387,7740-696e-1fd8-35b8
2388,eb81-1c0b-6039-ee96
2389,d7fb-3cde-4016-edb4
2390,9124-5b04-dfef-8bd1
2391,ff67-56ea-3f47-20c2
2392,7dea-a87e-e497-6cef
2393,472e-feaf-d532-1ec1
2394,0a68-679d-5a83-b70b
2395,b8fe-4fe5-0eae-a038
2396,dff5-88e0-55c8-e6a6
2397,7f26-bdb8-7b40-b225
2398,e47e-e5e2-c6d2-61ed
2399,bfd4-dd07-9a84-6de0
2400,493d-cec9-f090-4547
2401,d1de-5423-b933-d777
2402,0d7e-4532-27b4-43c9
2403,3c99-764d-9b3a-2cf0
2404,7ce5-9209-691b-8810
2405,4842-3518-d7ab-f670
2406,6a65-ea3c-4a26-f044
2407,4ef7-13ee-3d35-8a37
2408,0dab-6edc-e179-77ac
2409,ab43-8cff-27a8-2727
2410,743b-9053-1b87-b6ae
2411,eefd-f260-5dc6-2267
2412,7423-4510-f89e-0e50
2413,029c-4b0e-d2c0-2383
2414,0b8a-d16a-4a24-14c5
2415,3efa-7e97-63b6-90a3
2416,de27-24b6-09fb-9efc
2417,bf07-ffd0-f0cf-8f16
2418,c98e-3a98-2020-c736
2419,3375-b363-3db7-2e3f
2420,13fe-fbb8-d3d3-8bb8
2421,abfc-b22e-6516-5cd4
2422,0197-4516-5bc8-bc8f
2423,c381-bba2-237d-3fe2
2424,3274-4c02-12ec-75d8
2425,a462-a04a-e149-ba3f
2426,d822-a791-3a67-8bb7
2427,08ea-2bfc-e6e1-9c7d
2428,85c3-2cbb-57b0-1a1b
2429,552c-12e5-34a3-40d6
2430,c760-71d8-d5c0-0ffb
2431,384c-ef0b-e148-70c7
2432,d725-e207-be31-4742
2433,3031-35f3-a6f5-2fe0
2434,d234-71ad-ea30-a569
2435,dd98-da47-1a80-ab63
2436,f2e4-3457-4480-2a9e
2437,e25b-edcb-7b09-f967
2438,b5f6-d3ac-47c9-1478
2439,5a08-2415-0853-06c5
2440,314c-0a7a-af6a-91c2
2441,2d70-c601-74c1-0594
2442,3be9-54e5-8748-516c
2443,48c0-261e-72f5-c101
2444,7579-287a-1bb4-c6c7
2445,e15b-3e85-4d7a-42ea
2446,a444-d39d-478b-b605
2447,842b-2665-a2a2-db2a
2448,b913-a040-66e7-599a
2449,9f86-6ae1-8a59-fef8
2450,bd63-e63d-6604-125c
2451,0331-acb0-62fe-f352
2452,56e7-2bed-6272-00f4
2453,3fd7-d689-6b35-21ac
2454,e470-cbe8-086a-5af9
2455,6206-bd50-4980-0cf3
2456,217b-abe7-6613-655c
2457,f506-1d0a-e402-7818
2458,06de-ca22-f447-d929
2459,33c7-1992-4659-d284
2460,b73d-f638-b1f4-580c
2461,7aad-8a6b-a25f-4c00
2462,852a-f5d6-a737-525f
2463,5370-e57f-fe6d-c32b
2464,d359-b51f-d170-0bbf
2465,c2f2-f064-d77c-ef38
2466,9218-9ed1-8bb7-6d03
2467,9f3e-4023-78c7-8a78
2468,48c6-f72a-6698-6d01
2469,09a7-d167-d5dc-c71b
2470,bb82-e504-ef30-e04f
2471,88df-eb0d-45e8-287f
2472,d1eb-53c2-e0c6-1431
2473,fb9d-3818-fb1e-48de
2474,9b09-3c82-e0da-574f
2475,9109-c77c-e952-4935
2476,fad8-89d3-6199-bc6f
2477,8516-201c-6c25-aa84
2478,80e7-ecfd-5d68-a0d3
2479,4ffd-30e8-918c-9a42
2480,a199-9882-c322-d4d8
2481,9c09-1905-9028-692b
2482,af64-6dc9-a2bb-291d
2483,6085-14ee-581d-00b5
2484,b04b-4f83-a205-9f51
2485,40b8-ce9a-9919-60f8
2486,0e62-10ed-825a-6a1b
2487,627d-87b0-4a4a-7cad
2488,eb11-ce60-5982-6b34
2489,0b41-0bce-3131-bd88
2490,d459-a147-6ed7-082c
2491,23fc-b5e5-a912-d966
2492,bc7a-22e8-2ef0-acba
2493,d5fc-0707-ab28-947f
2494,593d-3e3b-bb10-5476
2495,a047-3def-21a6-4a8e
2496,6c0c-f513-3f7d-0aba
2497,66b1-8f1d-a430-34b4
2498,69ed-b6ca-35e1-902c
2499,6e34-c92d-1310-8c3a
2500,79eb-3a4e-d5f4-4f1b
2501,bc99-3dfb-5779-7a60
2502,7e9a-996d-16bb-0273
2503,e62c-4993-16db-bb58
2504,773a-31a5-f976-927c
2505,aa9b-a7b0-3501-e36c
2506,2ab2-9c07-636c-eaca
2507,a948-3b4d-ac8c-27e6
2508,b504-fe0c-2e70-84b4
2509,e1d3-5fb3-b1c4-5332
2510,700a-4b04-6cef-9114
2511,7623-6dd6-7402-2c35
2512,5708-ce9b-2605-1881
2513,a8c3-f9b0-6fbf-1116
2514,91bf-d72e-f4e5-1526
2515,2c1e-d35c-e708-676c
2516,1eeb-eb2c-909d-8762
2517,010f-22bb-c786-5a0e
2518,4822-2d16-dd11-2f6f
2519,09b3-241c-6fef-fc12
2520,1f6a-7744-7f91-26b5
2521,a5c9-d7a4-8421-bb2e
2522,ba4a-e0d4-486c-cf9f
2523,4383-694e-b4d4-cd5d
2524,911e-1d6c-cbba-c371
2525,33f0-39de-0983-aad8
2526,56cf-e6c1-7c3f-a742
2527,a79c-b257-b8ca-1792
2528,8346-8315-1f24-a5be
2529,f42f-c815-0b10-13ce
2530,2dc8-0f5e-7f78-4dce
2531,df67-2c42-2ea5-500d
2532,79d6-2fd6-a4dc-26f2
2533,f06b-ece5-aa6c-f069
2534,6b1d-7b44-edfd-1acc
2535,0cdb-042b-7900-4dee
2536,563d-53cc-0a8a-e8da
2537,a55e-c07d-73ca-c903
2538,5b67-9424-b9f5-a268
2539,577f-1491-e68d-776d
2540,a57e-6830-a887-2134
2541,efad-c789-3790-7d85
2542,1136-1a04-e6e6-5b99
2543,a1e0-a2f2-a898-9507
2544,cf2f-78eb-312b-8a6f
2545,ac8a-77b3-7190-7751
2546,372c-c52a-b8f0-bc43
2547,1e00-1b04-66ee-0a91
2548,0e62-579f-977d-4046
2549,18df-4496-f1cf-d9b1
2550,4daa-873d-0753-0b46
2551,7750-9e0a-ea70-dbc3
2552,9752-f5f1-f7af-ff0e
2553,93e8-b9fd-8d3a-5601
2554,9084-fc84-0b6a-a720
2555,aeb7-e5f7-0e84-12fd
2556,1127-1d6b-54d0-d6ec
2557,6082-9118-c751-6e77
2558,7b54-c9f1-86da-860b
2559,4e22-86f8-32a0-7375
2560,9fdf-4f3f-bffe-4d9e
2561,6952-5428-3a54-cea9
2562,3d75-5f69-8d42-ccec
2563,d298-28e7-40fc-3b25
2564,5b69-37eb-8085-8e85
2565,9486-6e1f-f8b7-e8b8
2566,b901-aa66-c858-54e7
2567,45f8-9d9a-e897-a211
2568,2873-6fdd-acf5-f314
2569,b9dd-961e-269e-aa5d
2570,7c54-4231-0b22-1768
2571,d780-ac6a-0037-1b59
2572,6f96-e0e9-ed70-4dbc
2573,1389-2bb5-b15b-83a7
2574,4cf8-b1e2-9544-c98c
2575,e2d6-bafd-aaaa-efd3
2576,1758-a1b7-4083-9e99
2577,dc33-a410-c511-acad
2578,08ba-3817-d41e-1db2
2579,cdba-a39e-8a33-7324
2580,72f9-9ce2-3aae-5fc6
2581,674c-94e4-e533-3536
2582,80a3-454d-e8e0-3de2
2583,1baf-ecbe-1359-5aed
2584,4a84-1ddc-0a0c-3839
2585,4e29-cc71-c464-bcb5
2586,63dd-a852-6c17-7b9a
2587,cc01-9fbb-f4cc-3fb0
2588,1e1d-6ed6-25e3-5f30
2589,8b02-862f-518d-c59b
2590,6937-c405-6853-efb2
2591,a955-8642-4044-5a48
2592,8d0a-7ce6-0ab0-d9f0
2593,f5f9-0163-0873-51ba
2594,ef09-d826-3c2b-205c
2595,434b-e8da-e5c7-d52e
2596,45f8-aa77-a322-62d5
2597,6bdb-a6bb-4fe3-15cc
2598,2651-d09d-1434-a5a6
2599,6424-1a31-0f40-5b1b
2600,15aa-4b8f-b148-a827
2601,07cd-40e2-cfed-90ab
2602,1868-9bad-b9cc-1302
2603,5061-4f39-030f-89fa
2604,2dfb-6788-d488-9db9
2605,ab30-97e0-586f-d18a
2606,1e72-b6e0-1d37-50bc
2607,17a3-86be-a2ea-bdb8
2608,cb4c-e3f2-22b6-3fa4
2609,f688-9579-bfb6-61d1
2610,13cc-db5a-cd32-130d
2611,4916-83af-ba89-9fc8
2612,3395-b5a2-ae2d-39c2
2613,d021-8931-f6a6-1ede
2614,eacd-3358-450a-87db
2615,a49d-0411-7e72-17d8
2616,fb40-15de-e88b-9743
2617,cfdd-9d59-af2b-ed66
2618,5b47-bd0e-73fe-67d6
2619,1af4-c273-5b80-34e6
2620,df02-656d-260a-04d5
2621,9e1f-a1a8-643b-0b8c
2622,2146-8319-8af6-a8e3
2623,06f5-8cbc-7ae5-111f
2624,8aa2-0c1b-b931-8897
2625,0b4c-355e-1cca-d698
2626,982b-08d3-f40e-289f
2627,77f9-749f-9394-ae34
2628,4cbb-5f96-4d29-b4f5
2629,8c18-c36b-a89a-60ec
2630,24ed-15e8-f3ce-62a2
2631,f5c3-d141-1a8b-80c9
2632,27d4-eb24-0630-19ed
2633,0da1-2296-dfe8-6873
2634,55b1-a769-b2b4-d023
2635,5142-624c-73cd-8e61
2636,61b2-4ff2-b8e9-53b7
2637,be77-688f-2811-7d8f
2638,3562-880e-c18b-67a9
2639,69e2-78ea-971a-8715
2640,0409-e9e6-43fb-ed4c
2641,ba44-4219-cc05-7991
2642,0143-892a-7798-69cf
2643,553c-a2da-c595-32f8
2644,75ef-1899-b218-e7e9
2645,c3a9-6efc-145f-5a05
2646,a94f-4663-a584-e17a
2647,390a-359c-9bb2-5d5a
2648,1c68-9816-f8c4-926a
2649,de65-7a12-0038-0f76
2650,a63d-dc15-6fba-14d0
2651,bb8d-9bf9-c250-b6f5
2652,3a53-b23e-76bc-3f55
2653,9b58-03b6-c704-66bc
2654,96c2-b5bf-0822-0d8e
2655,4279-cec0-567b-1d69
2656,f62b-71c3-882e-dcd9
2657,b1e5-54e0-a42f-41bb
2658,62ae-81c1-d76c-67e5
2659,ada7-0fab-c1e3-99d7
2660,5ae7-00f9-92ab-6061
2661,97ac-2ef4-1ffd-17b7
2662,b369-4218-5820-77a1
2663,e30b-6621-73f9-b0a3
2664,dcc6-24bd-da16-1dd3
2665,3efe-8681-5195-db12
2666,0085-8387-e36a-9955
2667,90a3-648e-1622-edc2
2668,4193-6358-c6ae-76e5
2669,4923-b78f-3eee-3a79
2670,75ad-f2bb-fa6b-12cc
2671,a05c-004d-1038-aaac
2672,eb10-2b77-ec8b-34ca
2673,ddcc-b61d-5aa2-a7fe
2674,3582-e9a2-b995-720c
2675,3db5-e122-e506-93c3
2676,cec0-9ea0-8d15-7eb0
2677,e660-269c-8499-0d37
2678,5111-2684-0763-8476
2679,6e42-675b-593e-ba2f
2680,01bd-b156-cb97-45fe
2681,3c62-b180-5494-ab94
2682,f540-dfa2-3fd4-de61
2683,26f2-8b07-3ea1-cbb1
2684,9f77-2244-23fd-6a74
2685,8085-caf1-c71c-4a85
2686,9f5a-15d6-e1a8-3082
2687,f1f5-5322-705e-a4c4
2688,d368-8580-5479-5c8b
2689,0e70-5148-3ebd-4a9c
2690,48b5-e87c-68e2-eb84
2691,fa1b-5904-81c9-7cd9
2692,f158-a131-1234-57bc
2693,cd2a-f627-279d-3bba
2694,a78a-08f8-6174-bf78
2695,9f86-7856-9702-bbc1
2696,46b6-cf3c-0f01-86e8
2697,b54b-4f12-4e6c-c666
2698,beca-276c-dcc6-e2c9
2699,9201-ee12-7837-3365
2700,a15a-56e5-208f-ea91
2701,603e-faf3-0773-fbbc
2702,6c64-499a-def6-a9ee
2703,4c2a-7d31-b610-be8b
2704,c8f1-d369-544f-af69
2705,e338-c260-8eca-65bc
2706,9f0c-3e27-65ba-c359
2707,c515-128b-0639-a74b
2708,9a9b-7939-0924-ab41
2709,5c77-e546-d9d1-fc0d
2710,45bb-8b0b-4a93-03fe
2711,8efc-e359-3400-ea81
2712,7000-e89c-1a14-76e9
2713,af68-fc1f-632b-4e6a
2714,0d64-c8c0-7dc0-31bb
2715,3c75-b926-aee0-0ac4
2716,e3e3-6d86-282d-e406
2717,ce74-e4d1-c053-17e8
2718,80ab-7cf1-2382-d9a1
2719,f91c-1db8-5d3d-088b
2720,e2a8-f979-ace0-e81e
2721,ec5e-8999-6243-9a53
2722,0fbb-a8c2-9806-8d0d
2723,6fc5-9693-e172-a5f7
2724,8452-d21f-3c24-0d5f
2725,075e-abe3-eed7-2892
2726,6efa-a1ea-7516-c860
2727,2d8d-0a86-c7f3-216f
2728,f6cc-2447-a8d0-22f6
2729,b9c0-30ac-76ff-1624
2730,ac0c-d155-9d22-c9f9
2731,31e5-39ee-449b-b373
2732,5869-0bac-0571-4e11
2733,fa39-2f24-958e-8b4d
2734,8fd1-cc47-8c1f-bbdb
2735,0022-5050-6094-5e18
2736,96de-e3f4-c2a1-9014
2737,8dac-e5c2-dde4-8be4
2738,6c40-b1aa-9e38-59f1
2739,60ac-d7e0-89de-246f
2740,5a97-7302-7a66-dd0c
2741,1b9d-b157-65c6-7381
2742,0bf0-4e97-7435-5341
2743,4e4a-ab77-05cf-2c22
2744,e9a8-4601-fa95-20fe
2745,d7b2-b410-6f0d-0dc0
2746,45c8-efd3-c9d4-fb86
2747,f559-a3fe-67aa-cb7d
2748,4636-02e6-6d0c-6d07
2749,432c-8777-fd14-f41c
2750,f67a-b46c-720e-c82f
2751,47ce-9452-6156-b946
2752,f37c-be01-1527-15fa
2753,bf1d-0422-7686-08a0
2754,3c2b-e899-b881-c544
2755,5aa9-6969-d397-96e4
2756,dfac-2e1a-b8b3-fa9a
2757,1700-4307-6cf8-0a90
2758,00eb-c91b-d5db-dc53
2759,b99f-e895-7e19-2f57
2760,3b48-3c54-b245-aace
2761,6e8f-7061-4051-d04b
2762,3ef9-9e8b-4056-e8b4
2763,7a49-27fe-9adf-5958
2764,7b89-aea3-8332-a324
2765,f53d-9bc7-b622-1a58
2766,cd04-3367-e5ec-eefd
2767,321a-1a34-3619-ea46
2768,e6c5-5bd7-b58e-ad30
2769,8036-a013-4298-c25f
2770,c24b-4249-7b18-d97e
2771,c308-d279-c3e9-8560
2772,bed6-acd4-76d0-4a14
2773,3ca2-b33c-be66-803f
2774,c403-871d-8656-f931
2775,8ad3-8e10-ba8c-2ffe
2776,a5df-6fcd-9de7-57a3
2777,e372-ba85-aeec-2da4
2778,3453-396b-0bb3-4e13
2779,f54f-f8f7-52f7-845a
2780,d6c6-92b5-3ef3-77eb
2781,1529-014d-66cb-2b2c
2782,9438-dd66-1a62-99d1
2783,49ed-4302-4353-4330
2784,6f23-b7f3-d505-e3c8
2785,3ee0-6e8b-6b88-bb74
2786,2677-0d42-37ba-957d
2787,d020-cefd-04fd-2cc9
2788,dbdb-f2a2-ba7f-ee07
2789,2364-7e82-0aae-5009
2790,ddeb-76ec-5c86-8b15
2791,d17e-0ec2-981c-4bfe
2792,422d-5942-6608-616e
2793,107f-3cb6-e1cb-b5d8
2794,5639-5d3f-e34d-611e
2795,240c-6492-4f14-1ecf
2796,7a2d-bb79-11bb-c0c8
2797,2c37-f1c8-bba7-3cff
2798,cbc0-dff3-9795-f051
2799,bc4c-6595-5a01-c39e
2800,8f30-64b8-83ad-e168
2801,e3c3-1460-4bd1-55f5
2802,4231-a4fc-f163-f9e4
2803,3de1-aedb-199e-15dc
2804,a572-f4b2-3087-9d8f
2805,1c3c-b52d-bc25-6f08
2806,065e-077f-3ca5-c39c
2807,d843-4eeb-11ff-ed6a
2808,a907-41bb-20dc-dd95
2809,cbf8-10e2-4439-ee11
2810,1679-1965-c85f-b456
2811,ff41-99c6-d086-0a53
2812,7ad0-5547-b057-74e4
2813,6727-312e-3e1c-f1e6
2814,cc52-ba87-e6a2-c2ab
2815,a231-2746-b99d-ef50
2816,4b91-dccb-b6d5-cb3e
2817,bbfe-efa1-6fb6-789e
2818,d091-06fe-68ed-76a4
2819,56f2-f5dd-c305-f966
2820,8c7a-0e05-8cb7-811e
2821,1466-8e45-44e9-dfd6
2822,77c0-22af-6b56-1cbc
2823,eb47-f7c0-0223-ffd6
2824,2762-6a55-c23b-a25b
2825,5d3c-30dc-81b3-f446
2826,81e7-ddbd-e1db-3406
2827,ccc1-d499-e74c-1b92
2828,f916-bbce-2759-663d
2829,9146-25fe-03d8-716b
2830,00fb-b374-7f99-dd9a
2831,d93e-372d-793a-3bb7
2832,cd43-008a-9891-6a35
2833,146a-f9d2-9dc4-c6ac
2834,c07a-95ad-296c-f9c0
2835,f8c4-7d15-e2a3-e3c2
2836,d97e-c89d-25b8-edca
2837,05b9-5022-a64d-7a38
2838,3213-0bef-d97e-aead
2839,e4e0-e4bf-0c50-1188
2840,1476-8846-bca5-5a50
2841,02c4-dba6-7fdf-cbcc
2842,ddd5-8c35-fda9-85a1
2843,9173-8e98-619e-64bd
2844,3e78-064a-d036-718f
2845,e502-d887-cbf1-03e5
2846,2b7c-a4e5-a8b2-e99e
2847,7917-6c39-afe1-cecf
2848,2ff2-399d-eb8c-61a3
2849,3135-2d8c-c018-d7a3
2850,9213-5a66-7733-0fc8
2851,8867-690e-1dfa-c7b4
2852,b46a-90cb-8c4d-8e3d
2853,8c6a-e1d6-dbe5-e366
2854,2f3a-a260-7230-3c07
2855,90f7-2aac-1033-925c
2856,d86f-f0eb-8cd4-b579
2857,6d51-d6e6-4789-d0b9
2858,8622-9e03-2724-60f7
2859,fac5-130b-6a7f-3503
2860,875c-ebc8-05a0-0a18
2861,9ee9-6353-1bca-2fa5
2862,f7ca-cfe9-d8b4-11a4
2863,2be3-eb61-1441-7846
2864,5c37-d156-8278-962c
2865,14dd-cb36-7a17-38fa
2866,0a51-236d-27b4-abc4
2867,ece8-8e35-fc83-f487
2868,a61c-a47c-67a8-f86a
2869,3a90-a5a3-dc27-ca09
2870,6526-d3de-375a-2661
2871,1c25-34e6-67f5-e7a6
2872,393b-f9b6-0519-c483
2873,661c-7af5-8c9a-80e9
2874,9e2d-3d7a-89e5-b860
2875,3b34-899d-3adf-7bcb
2876,e558-47b4-48f0-98a4
2877,e927-ced3-c5f7-76af
2878,5075-0322-1096-f7e0
2879,24a1-6da8-dc81-accd
2880,ad03-f79e-d18f-eebc
2881,4ba7-d894-3b98-2b11
2882,8b1d-776b-ee60-6646
2883,4aca-cf16-fcc6-1f79
2884,ffd2-49a5-3027-af07
2885,2ad2-04a7-e3e7-916a
2886,e7b5-57e9-5c3c-fe3e
2887,c755-1627-f4a5-1c08
2888,b545-9af6-bc7b-9854
2889,cf54-a27a-2b05-1c22
2890,cfea-1ba2-549b-7d10
2891,aadc-bc4f-81be-06ac
2892,1d01-8937-52ac-d9af
2893,267f-c271-3ae7-09ae
2894,770d-6c83-0ecd-3e9f
2895,d7f6-1eed-ab83-7961
2896,5b81-70c7-64a4-f7d2
2897,689c-8e64-fe48-c90e
2898,ff6d-7abf-97c5-a9c3
2899,7adb-e986-7c30-64d9
2900,b2f0-94bd-4545-1416
2901,7119-02f2-0acf-3280
2902,3e4c-9c36-623e-f00e
2903,0157-8650-437a-4faa
2904,9cdf-f5b2-8eba-bfd3
2905,9066-bf57-f1ce-0134
2906,ff09-6cad-071f-5a08
2907,14a5-1229-3653-681c
2908,12d9-60df-23de-f00f
2909,e1fb-b791-3945-02db
2910,244b-03a0-929e-0095
2911,22ce-038b-ff4f-c5ba
2912,eba3-d0ec-be26-0d48
2913,ee78-0795-be47-6ad8
2914,8cce-a771-334c-a119
2915,0112-d812-4b8a-da17
2916,d067-f0ea-b5ff-d34e
2917,5900-59b1-bb87-4115
2918,4347-84dc-10ce-8007
2919,1d10-2a0a-bf2e-7622
2920,b4bc-3e75-5b39-8122
2921,264f-5a85-6765-8c90
2922,888c-d0df-12df-c3b6
2923,f484-95d0-af56-d834
2924,dbc7-1c37-35fd-e1f8
2925,6a0e-b352-1831-e2b8
2926,4c93-e1e3-546a-8cfa
2927,04a3-0791-9bd3-602d
2928,799d-7170-d15d-812f
2929,3dcc-05e2-48cc-db62
2930,88cf-d036-3079-3423
2931,7889-c90a-31ff-9e04
2932,66c7-4db4-da79-6ae9
2933,5eb8-13fa-556f-bf9e
2934,ad2f-42da-43e2-dbf3
2935,6b63-3618-ee96-78b4
2936,c909-3a31-93ec-003f
2937,8a8a-5122-efe7-7c20
2938,27ab-3140-60ab-8b03
2939,e9c2-0dff-cd9a-7fb0
2940,d7c1-cdfd-2de5-6b7d
2941,ca98-bf5f-0d40-00ce
2942,a3c3-47f1-32ba-5c7f
2943,b48f-450b-c280-659d
2944,b9cc-cb02-801d-bce7
2945,d28c-c1d1-8ba6-630e
2946,262d-6ddb-ec8a-5ea7
2947,6c89-6ed2-9da5-f75d
2948,cd92-04a0-8f80-387c
2949,777e-579e-46b3-50aa
2950,65e8-ad8b-7ec0-23ce
2951,26d4-7eb1-9874-3e50
2952,b870-3f32-ad2b-c308
2953,461f-00e5-56fe-dd2c
2954,93f5-b0bb-73b5-8b40
2955,140c-77ad-c6a7-5b26
2956,4aff-d072-35cc-3ebe
2957,833d-29e2-dde2-a9fa
2958,814f-2587-109c-bd9c
2959,697e-618e-8018-e806
2960,5662-eed6-05d1-2149
2961,dc03-9737-bee3-4b58
2962,c32f-839b-f5fc-6a1e
2963,f297-a722-c60d-7be0
2964,f33c-7d47-3cf5-ef70
2965,8489-9ffe-b585-3aaf
2966,c840-d35c-641c-e5ea
2967,76d6-aa20-ec92-1c4a
2968,2bea-d875-bb6c-a12a
2969,b118-56f3-85c4-5e8b
2970,b69d-9d08-0ad6-3023
2971,b69d-9d08-0ad6-3023
2972,f75f-1151-f222-2281
2973,cd08-fa15-26b8-135f
2974,b0ba-81fa-58f4-a81b
2975,3ad2-62a6-57f5-df68
2976,7a26-9d80-a88f-94fa
2977,68fe-16bc-d67a-41b9
2978,1456-f51f-a4cd-2dfb
2979,0fb6-3ecf-eb41-0b84
2980,4753-1b7f-3bca-f7bf
2981,5fa3-ff9a-dc19-47a0
2982,a459-e38e-38fd-c536
2983,6959-8a0c-c3fb-f49b
2984,5307-2d90-79a8-14af
2985,551a-ecdb-38e6-4b09
2986,3d48-ef4c-bf06-a0c5
2987,b695-f668-1dec-659c
2988,1a5a-ae9f-65a4-17ed
2989,400d-d80d-09a3-3206
2990,a0b2-a45f-01e1-4bf4
2991,791e-1c71-7a1d-d10a
2992,ae70-e79a-1335-ece4
2993,0962-4a47-4e17-ce97
2994,f0e5-d444-871d-9ea3
2995,f99f-c36a-d00d-742d
2996,571a-0a31-ad7b-e097
2997,6abc-4443-f672-9a97
2998,f03c-decc-030f-b860
2999,2aba-39fa-3a07-5ee4
3000,7272-bf77-2331-1b55
3001,4bd2-ea7f-6dec-3c54
3002,23d7-086d-e662-8fd4
3003,5e4d-6ae2-e556-9200
3004,c75e-3346-5e3e-1b26
3005,dc5d-599a-9815-c89b
3006,c387-e1db-3890-b003
3007,03c0-59bd-bf14-aaa0
3008,7345-c073-962f-2597
3009,0259-62d6-90d1-5285
3010,3b85-dd90-794d-80b6
3011,bc35-178c-432b-77f5
3012,536f-f053-aca7-9bed
3013,57f8-2232-d549-6dbc
3014,735e-0af2-549d-a69a
3015,7f24-876a-678f-6339
3016,ba9c-311b-f2d0-caa9
3017,a029-482a-dd71-9829
3018,9697-ac7b-6ca7-7421
3019,e8a3-8aa3-fa7f-cb91
3020,d68e-b9c5-62d5-f63e
3021,2b90-a4f5-326a-d34f
3022,c154-aa1a-96fe-291c
3023,fc9b-e584-5d83-bb7a
3024,61ef-2bed-1bb3-4f10
3025,54ee-e44b-06a1-c4cf
3026,72bd-5535-598e-82e8
3027,e6a7-0f6f-8904-60da
3028,2c44-c2fa-bff1-5946
3029,8fe8-675d-6005-472c
3030,d08c-6817-560e-4660
3031,b6e6-07f0-9768-dc45
3032,ac3a-0599-cef5-f015
3033,c9b6-9842-0512-9757
3034,d2c1-85ff-d317-0612
3035,fe39-10c4-9dd9-d745
3036,3feb-296d-6a76-286f
3037,a4f3-2cdc-e2e8-292d
3038,b9b5-a8fe-7c6e-bde2
3039,43e2-442b-4572-2279
3040,1661-ce4a-34f0-7409
3041,e83b-d62e-d528-3e9f
3042,48d9-21f5-7bf4-c99e
3043,144d-b049-cabe-6198
3044,c334-b118-4a5a-13dc
3045,e239-f208-23e0-a9cb
3046,0ff9-ee4f-fb1b-1627
3047,a6ad-5582-fb3b-6c50
3048,7909-f63c-46d1-01a2
3049,8987-49e2-b4bd-59bd
3050,35de-03a6-5a5e-50e6
3051,1dba-dc42-8ca9-0ab2
3052,f2a1-5807-2b1e-fef3
3053,87c6-f5c1-2d8f-e14a
3054,fb85-28a2-6923-fc43
3055,1c42-416a-fc92-2b03
3056,d753-423d-5ce7-53ce
3057,cd12-aac7-4181-607b
3058,833b-2c13-d01b-2ac2
3059,5f16-d62c-3e05-6719
3060,067d-1aca-bec2-8141
3061,b753-a285-8304-024a
3062,8bae-a97c-319c-53f2
3063,a673-653b-9cde-f39c
3064,a72b-b781-e72f-5fc8
3065,2168-c389-224e-2ee9
3066,8c47-06f1-9f0f-10c4
3067,8d85-3a9e-2f98-5a9b
3068,27bc-337b-3807-6f55
3069,4b4a-63a2-a913-8b18
3070,6dd3-883b-2639-04d5
3071,f274-b61a-7bc7-123e
3072,b7c8-a816-2ceb-d787
3073,dcf5-861f-9ab6-f238
3074,438c-30e7-05f9-eec9
3075,4189-af64-dc68-aab7
3076,a0f5-8469-7346-63fc
3077,2476-b5ea-0908-5ce3
3078,b5b3-6042-bd97-09e5
3079,89bb-1727-975b-849d
3080,274e-7aef-1e26-6b3c
3081,ca00-8e56-17f5-9665
3082,9842-70ea-d82e-01bf
